ticker,fetch_date,expiration,days_to_exp,opt_type,strike,strike_pct_otm,current_price,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,contractSymbol,vol_oi_ratio,volume_zscore,total_premium_usd,iv_percentile,anomaly_score,flags
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,651.0,0.894,656.82,1.15,0.0,0.0,20152,0,0.03126,False,SPY260326P00651000,0.0,1.5,2317480,44.3,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,730.0,-18.5082,594.89,102.56,0.0,0.0,225,0,1e-05,True,META260327P00730000,0.0,-0.13,2307600,14.2,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,592.0,0.7111,587.82,2.46,0.0,0.0,9296,0,0.03126,False,QQQ260327C00592000,0.0,1.2,2286816,43.9,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,240.0,-8.2208,220.27,19.75,0.0,0.0,1157,0,1e-05,True,AMD260327P00240000,0.0,-0.17,2285075,3.2,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,595.0,0.0185,594.89,6.3,0.0,0.0,3517,0,0.000987,False,META260327C00595000,0.0,1.86,2215710,41.1,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,525.0,-26.4857,385.95,126.62,0.0,0.0,170,0,1e-05,True,TSLA260327P00525000,0.0,-0.33,2152540,39.5,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,222.5,-1.0022,220.27,4.9,0.0,0.0,4373,0,1e-05,True,AMD260327P00222500,0.0,0.5,2142770,3.0,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,662.0,-0.7825,656.82,6.21,0.0,0.0,3415,0,1e-05,True,SPY260326P00662000,0.0,-0.1,2120715,32.3,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,653.0,-0.5816,656.82,5.42,0.0,0.0,3792,0,1e-05,True,SPY260326C00653000,0.0,0.09,2055264,32.1,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,581.0,1.1738,587.82,1.91,0.0,0.0,10675,0,0.03126,False,QQQ260327P00581000,0.0,0.88,2038925,44.1,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,370.0,-21.3703,290.93,62.29,0.0,0.0,325,0,1e-05,True,GOOGL260327P00370000,0.0,0.0,2024425,11.4,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,586.0,0.3106,587.82,3.5,0.0,0.0,5729,0,0.015635,False,QQQ260327P00586000,0.0,0.3,2005150,42.5,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,500.0,-15.9509,594.89,96.5,0.0,0.0,206,0,1e-05,True,META260327C00500000,0.0,-0.15,1987900,12.1,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-30,3,call,260.0,-10.6314,290.93,33.0,0.0,0.0,600,0,1e-05,True,GOOGL260330C00260000,0.0,-0.06,1980000,11.5,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,580.0,-1.3303,587.82,9.65,0.0,0.0,2045,0,1e-05,True,QQQ260327C00580000,0.0,-0.03,1973425,29.2,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,225.0,2.1474,220.27,4.82,0.0,0.0,4078,4361,0.03126,False,AMD260402C00225000,0.94,0.48,1965596,42.9,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,645.0,-7.769,594.89,48.35,0.0,0.0,405,0,1e-05,True,META260327P00645000,0.0,-0.01,1958175,13.4,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,230.0,4.4173,220.27,3.01,0.0,0.0,6500,0,0.062509,False,AMD260402C00230000,0.0,0.95,1956500,45.0,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,402.5,-4.1118,385.95,17.0,0.0,0.0,1148,727,1e-05,True,TSLA260327P00402500,1.58,-0.16,1951600,38.6,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,397.5,-2.9057,385.95,13.65,0.0,0.0,1394,0,1e-05,True,TSLA260330P00397500,0.0,-0.12,1902810,40.7,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,591.0,0.541,587.82,2.87,0.0,0.0,6553,0,0.015635,False,QQQ260327C00591000,0.0,0.74,1880711,42.4,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,put,215.0,2.4512,220.27,4.6,0.0,0.0,4045,0,0.03126,False,AMD260402P00215000,0.0,0.43,1860700,42.9,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,217.5,-1.2575,220.27,8.6,0.0,0.0,2160,1011,1e-05,True,AMD260402C00217500,2.14,0.11,1857600,4.7,0,
PLTR,2026-03-26T11:04:02+00:00,2026-04-02,6,call,160.0,3.2524,154.96,2.5,0.0,0.0,7411,6746,0.062509,False,PLTR260402C00160000,1.1,1.68,1852750,46.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,735.0,-19.0626,594.89,108.8,0.0,0.0,170,0,1e-05,True,META260327P00735000,0.0,-0.17,1849600,14.3,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,375.0,2.92,385.95,1.61,0.0,0.0,11432,0,0.125009,False,TSLA260327P00375000,0.0,1.65,1840552,57.3,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,689.0,-4.6705,656.82,35.99,0.0,0.0,503,0,1e-05,True,SPY260327P00689000,0.0,-0.37,1810297,35.9,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,call,190.0,4.9144,181.1,4.3,0.0,0.0,4185,3726,0.062509,False,COIN260402C00190000,1.12,1.33,1799550,45.3,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,595.0,1.2215,587.82,1.43,0.0,0.0,12535,0,0.03126,False,QQQ260327C00595000,0.0,1.75,1792505,44.0,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,150.0,-3.2008,154.96,5.89,0.0,0.0,3010,0,1e-05,True,PLTR260327C00150000,0.0,0.51,1772890,24.3,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,155.0,0.0258,154.96,2.51,0.0,0.0,7006,15498,0.001963,False,PLTR260327C00155000,0.45,1.57,1758506,41.2,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,645.0,1.8326,656.82,1.11,0.0,0.0,15712,0,0.062509,False,SPY260327P00645000,0.0,1.07,1744032,48.4,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,382.5,-0.8939,385.95,7.05,0.0,0.0,2467,0,1e-05,True,TSLA260327C00382500,0.0,0.07,1739235,38.4,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,put,167.5,-7.4866,154.96,12.02,0.0,0.0,1438,0,1e-05,True,PLTR260327P00167500,0.0,0.37,1728476,24.5,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,385.0,0.2468,385.95,6.45,0.0,0.0,2665,1726,0.007822,False,TSLA260330P00385000,1.54,0.11,1718925,41.9,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,put,372.5,-0.3919,371.04,3.76,0.0,0.0,4545,0,1e-05,True,MSFT260327P00372500,0.0,2.34,1708920,16.4,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,172.5,-3.4587,178.68,6.7,0.0,0.0,2506,0,1e-05,True,NVDA260327C00172500,0.0,-0.1,1679020,21.9,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,227.5,3.2823,220.27,1.16,0.0,0.0,14449,0,0.125009,False,AMD260327C00227500,0.0,2.51,1676084,49.2,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,put,160.0,-3.15,154.96,5.69,0.0,0.0,2945,0,1e-05,True,PLTR260327P00160000,0.0,1.16,1675705,24.4,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,180.0,-0.7333,178.68,3.33,0.0,0.0,5020,0,1e-05,True,NVDA260330P00180000,0.0,0.07,1671660,23.0,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,662.0,-0.7825,656.82,7.43,0.0,0.0,2233,0,1e-05,True,SPY260327P00662000,0.0,-0.21,1659119,35.1,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,put,377.5,-1.7113,371.04,6.98,0.0,0.0,2304,0,1e-05,True,MSFT260327P00377500,0.0,1.02,1608192,16.5,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,584.0,-0.6499,587.82,5.28,0.0,0.0,3033,0,1e-05,True,QQQ260326C00584000,0.0,0.14,1601424,26.9,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,650.0,-1.0383,656.82,9.44,0.0,0.0,1683,0,1e-05,True,SPY260327C00650000,0.0,-0.14,1588752,34.8,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,375.0,-2.8372,385.95,14.2,0.0,0.0,1112,0,1e-05,True,TSLA260330C00375000,0.0,-0.12,1579040,40.4,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,662.0,0.7886,656.82,2.22,0.0,0.0,7083,0,0.03126,False,SPY260327C00662000,0.0,0.44,1572426,44.4,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,377.5,2.2384,385.95,2.13,0.0,0.0,7295,0,0.062509,False,TSLA260327P00377500,0.0,0.92,1553835,48.6,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,584.0,0.6541,587.82,2.78,0.0,0.0,5555,0,0.03126,False,QQQ260327P00584000,0.0,0.28,1544290,44.2,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,648.0,-1.3428,656.82,9.3,0.0,0.0,1657,1078,1e-05,True,SPY260326C00648000,1.54,-0.14,1541010,32.0,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,652.0,-0.7338,656.82,6.15,0.0,0.0,2493,0,1e-05,True,SPY260326C00652000,0.0,-0.05,1533195,32.1,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,595.0,-1.2067,587.82,8.31,0.0,0.0,1841,0,1e-05,True,QQQ260327P00595000,0.0,-0.16,1529871,29.6,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,600.0,-2.03,587.82,12.65,0.0,0.0,1205,0,1e-05,True,QQQ260327P00600000,0.0,-0.24,1524325,29.7,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,669.0,-1.8206,656.82,12.3,0.0,0.0,1231,0,1e-05,True,SPY260326P00669000,0.0,-0.3,1514130,32.5,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,175.0,2.1029,178.68,1.38,0.0,0.0,10911,0,0.062509,False,NVDA260330P00175000,0.0,0.61,1505718,46.5,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,585.0,-0.4797,587.82,6.07,0.0,0.0,2458,0,1e-05,True,QQQ260327C00585000,0.0,0.04,1492006,29.3,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,582.0,1.0,587.82,2.16,0.0,0.0,6902,0,0.03126,False,QQQ260327P00582000,0.0,0.44,1490832,44.1,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,652.5,-8.8291,594.89,57.35,0.0,0.0,259,0,1e-05,True,META260327P00652500,0.0,-0.11,1485365,13.5,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,587.0,-0.1395,587.82,4.84,0.0,0.0,3060,0,1e-05,True,QQQ260327C00587000,0.0,0.14,1481040,29.4,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,202.5,-8.0674,220.27,18.02,0.0,0.0,820,0,1e-05,True,AMD260327C00202500,0.0,-0.16,1477640,2.8,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,665.0,-1.2301,656.82,8.63,0.0,0.0,1689,729,1e-05,True,SPY260326P00665000,2.32,-0.26,1457607,32.4,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,385.0,-0.2461,385.95,7.44,0.0,0.0,1951,1766,1e-05,True,TSLA260330C00385000,1.1,-0.01,1451544,40.5,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,205.0,-6.9324,220.27,17.55,0.0,0.0,821,0,1e-05,True,AMD260402C00205000,0.0,-0.16,1440855,4.6,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,654.0,-0.4293,656.82,6.32,0.0,0.0,2274,0,1e-05,True,SPY260327C00654000,0.0,-0.08,1437168,34.9,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,705.0,-15.6184,594.89,82.33,0.0,0.0,170,0,1e-05,True,META260327P00705000,0.0,-0.17,1399610,14.0,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,667.0,-1.5262,656.82,10.9,0.0,0.0,1283,0,1e-05,True,SPY260326P00667000,0.0,-0.3,1398470,32.5,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,100.0,-44.034,178.68,78.83,0.0,0.0,176,0,1e-05,True,NVDA260327C00100000,0.0,-0.27,1387408,21.5,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,230.0,-4.2304,220.27,10.4,0.0,0.0,1326,0,1e-05,True,AMD260327P00230000,0.0,-0.14,1379040,3.1,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,put,515.0,-27.9534,371.04,123.15,0.0,0.0,110,0,1e-05,True,MSFT260327P00515000,0.0,-0.28,1354650,17.6,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,167.5,-6.257,178.68,11.28,0.0,0.0,1190,1665,1e-05,True,NVDA260327C00167500,0.71,-0.2,1342320,21.9,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,650.0,-8.4785,594.89,53.85,0.0,0.0,249,0,1e-05,True,META260327P00650000,0.0,-0.12,1340865,13.4,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,648.0,1.3611,656.82,0.61,0.0,0.0,21957,0,0.062509,False,SPY260326P00648000,0.0,1.67,1339377,47.9,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,190.0,-13.7422,220.27,30.2,0.0,0.0,440,743,1e-05,True,AMD260327C00190000,0.59,-0.23,1328800,2.7,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,155.0,-29.6318,220.27,65.1,0.0,0.0,204,0,1e-05,True,AMD260327C00155000,0.0,-0.28,1328040,2.3,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,593.0,0.8812,587.82,0.81,0.0,0.0,16281,0,0.03126,False,QQQ260326C00593000,0.0,2.39,1318761,43.8,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,392.5,1.6971,385.95,3.9,0.0,0.0,3380,0,0.03126,False,TSLA260330C00392500,0.0,0.19,1318200,44.7,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,200.0,-5.5312,211.71,11.4,0.0,0.0,1152,0,1e-05,True,AMZN260327C00200000,0.0,-0.02,1313280,5.6,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,212.5,3.6565,220.27,1.16,0.0,0.0,11257,0,0.125009,False,AMD260327P00212500,0.0,1.92,1305812,49.3,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,90.0,-76.6809,385.95,295.64,0.0,0.0,44,0,1e-05,True,TSLA260327C00090000,0.0,-0.27,1300816,36.9,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,606.0,-3.0,587.82,18.56,0.0,0.0,700,0,1e-05,True,QQQ260327P00606000,0.0,-0.29,1299200,29.9,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,382.5,-0.8939,385.95,9.2,0.0,0.0,1412,0,1e-05,True,TSLA260330C00382500,0.0,-0.08,1299040,40.5,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,202.5,-8.0674,220.27,19.57,0.0,0.0,663,1459,1e-05,True,AMD260402C00202500,0.45,-0.19,1297491,4.5,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,207.5,-5.7974,220.27,15.4,0.0,0.0,838,0,1e-05,True,AMD260402C00207500,0.0,-0.15,1290520,4.6,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-30,3,call,370.0,-0.2803,371.04,5.15,0.0,0.0,2505,0,1e-05,True,MSFT260330C00370000,0.0,0.39,1290075,18.0,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,654.0,-0.4293,656.82,4.77,0.0,0.0,2675,0,1e-05,True,SPY260326C00654000,0.0,-0.03,1275975,32.1,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,583.0,0.8268,587.82,2.45,0.0,0.0,5206,0,0.03126,False,QQQ260327P00583000,0.0,0.24,1275470,44.1,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,755.0,-21.2066,594.89,127.13,0.0,0.0,100,0,1e-05,True,META260327P00755000,0.0,-0.22,1271300,14.4,0,
